 feature0 feature1 feature2 feature3 feature4 feature5 feature6 feature7 feature8 feature9 feature10 feature11 feature12 feature13 feature14 feature15 feature16 feature17 feature18 feature19 feature20 feature21 feature22 feature23 feature24 feature25 feature26 feature27 feature28 feature29 feature30 feature31 feature32 feature33 feature34 feature35 feature36 feature37 feature38 feature39 feature40 feature41 feature42 feature43 feature44 feature45 feature46 feature47 feature48 feature49 feature50 feature51 feature52 feature53 feature54 feature55 feature56 feature57 feature58 feature59 feature60 feature61 feature62 feature63 feature64 feature65 feature66 feature67 feature68 feature69 feature70 feature71 feature72 feature73 feature74 feature75 feature76 feature77 feature78 feature79 feature80 feature81 feature82 feature83 feature84 feature85 feature86 feature87 feature88 feature89 feature90 feature91 feature92 feature93 feature94 feature95 feature96 feature97 feature98 feature99
0 0.1287187158314993 -0.34957997240167776 -1.005371550120227 1.5828992632937269 0.038349921197003534 0.9114265229312499 1.6591430093697044 1.5870785251711483 1.9087691149790034 0.9218376087750847 2.393314080406826 -0.6420736905510261 -0.5923894697672931 1.598599818589434 -0.6952033030191821 -1.8299167074610692 0.2235641411818044 1.1848396516193345 1.264089269077012 -1.0694062183724484 0.8560467246286324 0.15200808053623174 -1.847312422903398 -0.482966409293546 0.4955782228512357 -2.010270413797494 -1.530908211673689 0.7615771793715763 -1.4466215337928578 0.8426292920785731 -0.8671427443181181 0.27182232749385504 0.07475046738816923 -0.5172412962586245 0.7214069572770345 -0.7309881541642266 0.50030988780465 0.44093927736666694 0.28402501512910033 -1.0556656789374925 1.0889149379337761 0.56124891793422 1.7892773796372692 -0.6773772778554223 1.7997564677538582 0.3447601922678529 0.5985207971201552 0.6448494961842955 -0.4329684223345957 0.28985715731661443 -1.7966292076268664 -0.9647529723577583 -0.7916749157250207 1.3409440247864541 0.7881724924822756 -0.17874646452890466 -1.0820805627480874 1.1155652108181495 -0.42174647927607806 0.9067660962684185 1.4934197612581663 -1.1096020155050823 -1.2541348707359932 -0.5792366240053064 1.135453646317019 0.34726894280810455 1.924722079820202 1.8122497474920691 -0.41511660368400366 0.41207038685383696 0.09760344581955903 -0.09600671511818432 0.11717462795087054 -1.0208345291162542 -1.125603174286303 -0.3577586062276411 -1.2669330856052592 0.5858631955130835 1.6773788433292556 -0.7182690179481941 0.9564562293948211 0.8725250808702091 0.11408253600984133 0.11126801759526761 -1.408976715507622 -0.693916918709802 -1.7590365787491626 -1.0356856179791203 0.948351595374037 0.5168363195940093 -0.635071938220879 -2.375714749685062 -0.10373994051632111 -1.2955936306416385 2.177528220899213 -0.22454787894515224 0.5860676247773751 -0.1199786417960257 -0.48611844526483233 0.06087148129789046
1 -1.4259461023056057 -0.00346862815476638 0.7389672915899063 0.8908598044871685 0.48844711187565926 0.24662961308469936 -0.6263112362246641 0.8506824354328807 1.0916492602094543 0.7912092562767672 -0.8729170371144189 0.22074339349306002 -0.726365142472218 -0.27046250407709654 -0.40749287208120927 2.139745301567185 0.015353665389729886 0.5202396923406215 -0.7450345254663512 0.8575049169002367 -0.7613181418988861 -0.6826698487398442 -0.17105752474462774 0.5926981146285897 -0.9497963576532367 -0.8675692866751729 1.1935639017873874 -0.8096815943215346 -0.8100498109930897 2.4250529128492113 0.08785259939631553 -0.9681495759025281 1.0720430081093155 1.7854869813000842 -0.10784604566058711 0.6997249182825963 -1.094146758612063 -0.5511476010272985 -0.6786917966714255 -0.9542873545640276 0.12456670417172437 1.1551557287764223 0.6146338262356966 -0.548474882252744 0.41322867616505854 1.0919077664532288 -0.47645741005139003 -0.23098494466340644 0.4873145356551819 -1.1732357631867734 0.026007397108512856 -2.095007814000193 -0.7721229813573701 -0.7801053897879978 0.39551736017349054 0.5060934235438843 -0.08438007904976014 1.7523413362223879 -0.6930360617620012 0.6088674862773427 1.088954644063905 1.0948669078001103 0.47627084471805253 1.0924560180652905 0.2688437718210222 0.8273698777316675 0.3890879916342129 0.936947990612864 0.6851467735455548 -0.6307110048040243 1.4453892949640934 1.7160574863075997 0.7333113137326271 0.7483300916081542 -1.1635074639254432 0.8978691020789151 -0.5973453699907331 0.06452504472366175 -0.5967528915472258 0.5350316774174652 1.2520760170441625 -0.1458297578687817 0.654012496371441 2.0597089784490943 0.43063847908185166 -0.20413176586587564 1.8580835923274912 -0.2491209888708953 -0.3074749727029229 1.6003721688281394 1.5309795495265652 0.2267735922806406 -0.5096140645376308 0.4898397766179601 0.17396858645083832 1.008765542085203 1.6513775953473733 -0.4352965484167713 -1.2755562155477234 0.7690842064739536
2 0.24389077968365305 -1.6902183189042916 -0.22609953591810913 0.9481131839335065 -0.18932333780704533 1.532999302344415 -1.6314826647157705 -0.8099158675820997 -0.884025416324139 0.11514606812375704 1.209923104763277 -0.8193805547318755 0.28679698675679455 0.6663906923130064 0.8024312329470873 -0.2061354985451897 -0.9465724090621637 -0.9800110356530799 -0.7818549667381093 0.5395864146557982 0.2533425064668479 -0.7285752591643119 -1.4013464957828587 0.4658612717808618 0.3933085591743335 0.1806762302326983 -0.30562883346569564 -0.4292189901319405 0.44116766671083213 1.0185833560468895 -0.4767919701457388 0.14647496275477737 0.3531372345762869 0.7278910366469057 -0.1262166001117374 -0.4781997124851878 -1.4359704334770163 -0.6754601843933258 -0.195336393747776 0.20963040520879836 -1.9797414113468583 0.7280660369649966 -2.2447995100722777 -0.1546409820843494 0.5432838771906413 0.7184886760322183 1.4045243321540006 -0.4576786693783725 -0.057708184573458346 -0.8710086406124328 0.465769811116116 0.02982975852360735 0.5905743250520362 -0.19534785507846045 0.691474949254009 -1.5894022888457664 1.3453530133092086 -0.1486136971216828 1.9511821672929086 -1.2912299963166003 1.4453536374976355 -0.542844137398169 -1.7698132231571855 -1.1987367484033373 0.5020652083913556 -1.5134950091904167 1.320553254801808 1.264708199763935 0.267974658597578 -0.7788651053057322 0.40440715678007155 -2.5987612934720947 -0.49375373264236055 0.03165508407512482 -0.3774965333736267 -0.8864838590323172 0.4944876976024789 -0.653513245160426 0.4140793215278443 1.1741399343934584 -0.3885289995695766 1.8915335766423869 0.689288907630999 0.7787801928544467 0.6595721384279598 0.009160348909810009 0.3508163845042785 -1.4772871469520799 -0.35036857297729923 -0.8049158240210064 0.41316186153685364 -0.9826260669040763 1.3281820889356513 -0.8801812387825815 0.8630079368294828 -0.03369438011015335 1.7487504317979352 -1.8099619487868095 -0.5547742053439315 -0.8740135355270017
3 0.05252110837625446 -1.870548675061541 -0.269716779809937 -0.40995130204063285 0.8865810604240969 -0.272812844367699 0.27136812190640014 -0.47763921674195675 -0.6769856777756204 0.5473157781926746 -0.07792407007819346 1.5150114724591754 -0.6901443528244681 0.2612265823002592 0.1924117286406779 -0.5457844130808146 1.558970883458772 1.614943203950126 -0.6521448918398859 0.5200716553024858 -0.2352355402952133 -0.6382945528148082 -1.424477639995763 -0.14256710961555097 1.1453002011164155 2.0698210258351524 -1.4951131166506126 0.4962746424919277 -1.2247354407106306 -1.7410550946209 -1.1793348358967972 0.3839254799265296 -0.7171387650230342 -1.4552415047520684 -1.89210497173558 0.7587293385695456 -2.0401716130895164 1.8644538143840146 0.8194802397331039 -1.367856557132524 0.2389778934852079 -0.5987833698956871 1.3851766664647298 0.5211678657662516 2.246192766206244 0.7600740687825014 -0.8634850992502844 0.04302492072049839 -0.6868382962376762 0.15804511863367823 1.3387228687572263 0.5994044528388338 -0.602418854027773 -0.19740581793839343 -0.4380674901990257 -1.4486918055415576 -0.8801765693955224 -0.3949562126350858 0.27370557742887686 0.8177660336208513 -1.245316259237556 0.5601823076637288 0.0016031138872542006 0.19228784460161735 -0.11998672811145311 -0.3578895677761176 -0.512030332300233 0.5258770651061705 1.066181944358383 1.3428516746823231 1.0351796375020776 -0.48594322864846623 0.5743641194545106 -1.3438666447377499 -0.26058884911515445 0.5047007781397783 -0.7625024683392331 -0.4220247312515087 -1.8435376567749004 1.0311724491046663 0.4389865106946606 1.3893597617064617 -0.03579608682338073 -0.45069178531839327 -1.0837856569316338 0.298140192621755 -0.9601524765307523 0.07868955937001551 -0.25169661842293045 -0.8935317994968954 0.5812019157888032 -0.643069620747953 1.0103314193652415 0.4560783815007831 -0.4817974891179749 0.6404880149379902 -0.6231660269713207 0.45818954050856664 -1.314713133200363 -0.24466947119646287
4 1.2990624048469386 0.3113348359289393 -1.2899056364088073 0.3797366468945636 -0.33403350525675524 -1.7858394272164821 -0.9856611250670215 0.7467801413889424 1.2452205810062744 0.3522798019024284 -0.8187183046245686 -0.3931660976009 -0.32937749041396247 0.3425194719953356 0.486461958632384 0.7484535253191286 -0.3457918240851173 0.20794015039824654 -0.5612164104490707 -0.6096860793654633 0.7814362427840581 1.2229413644374285 -0.23831290403647892 0.04146937157502669 2.053788066472194 -0.22292561279394335 1.5257467919150272 -1.1319688371141359 -0.6959723175231367 -0.3831978895249585 2.0177657961921147 0.2128048865186808 1.0387273310845337 1.129982047790552 -1.0590362237507207 0.2107665348238881 1.6714519876585838 0.8349152830429876 0.5636453222033361 -0.2509324839151541 0.9856869487912051 0.16342700119490322 -1.156886338628501 -0.018931596722065763 0.6158520404023243 0.05676807510617471 -0.9115092130964293 -1.7867003739521645 1.5746760106406048 1.1474022862652942 -1.9242488022454742 -0.48809445664535583 -0.9424420015514895 -0.8188632082506919 0.6192014212932786 0.3364254681599547 0.8570889497688955 -0.781323395172849 0.04411043739104856 1.069359654312803 -0.08375087639928339 -0.23872889968971334 0.26385846068761226 -0.6444961234290405 -0.07401611618963432 0.9630823760136749 0.9865530761880035 -0.2444335597630066 -1.4194849410814587 -2.3237221595768944 -0.728794892183909 0.04645969179580585 0.4380495761322906 -0.5813573177381521 -0.05021251740579962 -0.42636902885076783 1.1647237389954603 1.2459461227105848 -0.6211187175576427 -0.7370877770327074 1.2146132492822213 2.626297975751056 -0.29850235452175394 0.5673945202790067 -1.4068811118699052 0.8822299035513771 0.4363600754260258 -0.5385891900749542 1.237934044780597 -0.02329832593150678 -1.1123617446025165 0.5695625363284145 -2.173999153964863 -0.8414299937209099 -0.17128941273527135 0.4885683615830142 -0.21349159996147107 -0.8347020772945691 -1.503292451809956 1.0789528738253853
5 0.6859553303074041 0.25053992831885336 1.5205312553643917 0.027613093975171792 -0.871105117657895 0.8516662841812415 -0.07087061279809895 -1.1484303824137645 0.9743034104807141 1.3638291794422377 -0.4713939537141511 0.44914543558360953 2.9647126129495756 -1.0760887403692863 -0.22959822401205968 -0.35256691858070827 -0.04204208954787132 -0.1113348461003038 0.23337916615278304 -0.3169003402076885 -1.3277581829345269 0.5607209271664232 0.7160691227983031 -0.024876726818346368 1.526125185123712 3.083208893977759 1.2774200300199101 1.0898196884332245 0.8218081986914447 0.532007240627042 -0.6771689826092369 -1.767527814188925 -0.2492899508410151 0.8705779032494338 0.17559504759117905 0.397169554902782 1.015932048587382 0.04418056715019539 -0.24850848840562542 0.9459994725755759 0.3814074300928988 -1.073693614702955 -0.6640312028844799 -0.5014926443795933 0.810131369118665 -1.2419323255708918 0.1855220743553366 0.86389565313154 -0.8088779328303723 2.32428209086416 -0.49640282555239307 0.4718956785729483 1.3297746684126421 -0.7671385519866804 0.7397304719035542 1.2564317591597154 1.0837185751428284 1.341887120324606 -1.4290885979223773 -1.0701525761586184 -0.011196046830133153 -1.2849089047872808 0.46061706401733166 1.0702333296773316 -0.18459388452733053 -0.5217666122259625 -2.2075181867264293 0.13774253440034784 -0.17796942249603118 1.2473787693511689 -0.3233163860104662 0.5664243574313421 0.9682826694999558 -2.213499751019115 -0.23313162807123974 -0.35966022009514814 -0.47324894736874384 1.121758119641446 0.030699463373207555 -0.5540787850820839 -1.0244322157444532 0.9325531815781997 0.04801075124152942 0.5466523727078622 -0.8623862365845777 -0.3848722731687481 -0.37093670457408084 0.7003535898087352 -0.3251376295658583 -1.2701928033443557 1.089160875064771 0.48614882618893884 -0.6397847360791257 0.20383641327415858 0.2849350266973271 0.31732431351812446 0.22697728803249667 0.5033501483526045 0.16136901784045252 -0.4398813737444932
6 0.2987922579390074 -0.8451688026762999 -0.4458758748718869 -0.042405341667905584 -0.0021360648619042403 0.7412081490892911 0.134865524358425 1.2791453552651513 0.9468472216250603 0.06689003887238967 0.39337689587927116 0.8496001602157716 -0.6346424770249028 0.21144784230045355 -0.7779419048596105 0.33053988227890113 0.7539621627234959 -1.1656255053704991 -0.7404327471547932 3.356898652771053 1.2429074704368521 -0.3576861808008577 0.13161368522214068 0.7634339171156466 0.18363258603101515 -1.2037899490439774 0.7248589675680923 -1.7402041027916724 -0.3441835704549567 0.006253645141876696 -0.9861340531862206 -1.8125168978496717 -0.6318680692852188 -0.5319275108795936 -1.8549767135007018 -0.7853552051129289 -0.7166595843304788 -0.6463169127881604 1.068291991838229 1.7725724411123458 -0.5798718541969824 -0.5303489413832311 -0.742132984680906 -0.32049353777076434 1.0948326257336547 -0.17387404461046727 0.5465884335993835 1.1981740851930998 -1.7205957557114018 -0.1404432719273796 -0.1352309758596201 -0.06311477930592953 1.7088548183660346 -0.41941711862828684 0.438281999451531 -0.6868709247764826 0.37893109191247315 0.3952492715554807 0.9280087644486962 -1.0724693324368555 0.3091101902100457 -1.5007537984547317 -0.4748717116593143 -0.8693448960995578 -0.14272328682731017 -1.8547597406118068 -0.6358227859848217 1.1048029135337087 0.387530605191098 -1.4275204769769392 0.21089916756473231 -0.25638981210970796 -0.417033797652469 0.12264773131417482 0.1358558536445108 -0.9208738310966744 1.094672057573554 2.0873141579333203 2.274606564295233 -0.6445642033815681 -0.002591072068579013 0.641219416009242 -2.5090256636467148 1.4586526438513632 0.4108157945556148 0.4543145629879211 0.15158611476072378 -0.3418955920502886 -1.5112529903227523 -0.7690369834906181 0.9303950941567692 0.5902632583084967 0.06409898723438655 0.4684876508098176 1.2292579457804766 0.5963071786568914 0.9587515521407348 -1.2780532013601713 -0.21206544725391258 0.5658250841150295
7 0.6756111409482582 -0.37419111309021463 0.5107881480545287 -2.1596830080569926 0.6250966482498328 0.21660508226423014 0.40444669667464395 -0.6082391310096137 0.21013215401008217 1.7918693244291846 -0.9919333514551816 0.44705345606685815 1.078983208741215 0.6927699441854276 1.383578465973424 -0.2971465927466891 -0.08107675955489387 0.705476853384804 -0.021512897604046677 -1.011784857747825 -0.7405336835289983 0.9254306220779125 -0.5194626715726094 1.011727974923883 0.8117499218029876 -0.20270386035082313 -0.31897912840734954 0.21616111724219333 -0.5511248475077414 0.35081686538759493 -0.10494095999563746 -1.1903188840349503 -1.3541308802248824 -0.7096435111846408 1.4095396083474556 2.1791695173785057 2.0278106462234597 2.038284458775909 -0.7900543711849956 -0.18695589646629943 1.8608401236582728 -0.7564008021548722 -2.098357613587915 -0.42613655146218804 -1.6353217600835532 0.3206918407918488 1.0437880509290953 0.5540188531631765 1.3600238542451393 -0.13993331667483408 1.2082748420644494 -1.2208145211815002 0.21872673360050834 -0.13958334633724487 0.03352642474378035 0.3257115560391277 0.3720039172316798 0.8220043728921771 -0.4129783170898565 2.1229648198741966 0.712452209932755 -0.8757130698613964 -0.314108003103567 0.11454804669103355 -0.48075897199573214 0.3076002375800443 0.27542070569977267 -0.6073988650949734 -0.330986670071892 1.6604184753741824 -1.483971300238571 -0.46824873811009565 0.8153268995873004 -0.5021619630578412 0.10988536740836119 1.676159966462381 1.165518297714915 -1.232002937695308 0.8229192737678485 0.22911204858669634 0.926340032443845 -0.17008064922220462 -0.3448740161962162 0.6103553120967203 -0.3171455738967831 0.9607424669800159 0.6871647717879427 0.2138117526286305 0.31008483495145467 -0.4371745551198001 0.592004754879375 0.584770505003612 2.1639090108665364 -0.6488509166482218 -1.469678605851419 0.4393525992692159 -1.0939260325419509 -1.7527330259631058 -0.1190000385937931 -1.748435998735822
8 -0.9504379847057273 -0.25517116136313334 0.26277246703417345 1.5599107148184246 -0.3958104291620528 0.6989419994965992 0.0298703862974078 -0.1460744373601646 0.800719793573594 -0.6001505250959293 1.2616926664992327 0.29408686854475413 -0.30909219402966004 -2.159928663948163 -0.5292236009986957 -0.0867440443748294 0.8767838590670111 0.16572660257804994 1.7582445765761177 -0.1687847207961456 0.5056123426762411 1.2727867590462685 -1.909617015911419 -1.094760563581401 -0.6365576929042841 0.020027887116866934 -0.3531315417517589 1.50608276409491 0.05727380888271921 0.046551097410337285 0.03293147472951238 0.475449047172484 -1.369105745600499 0.37647807848777637 -0.12144364486798559 -0.503155975462773 1.8548774055815773 -0.21140324503936758 -1.1042343481772454 -0.49326904795506105 1.1840106338074277 0.4237851109186309 0.6464452222472815 -2.2378274781735024 -0.5936354281375921 -0.7765300488672683 0.5251794533344959 -0.16218057724744483 1.636183723232042 -0.2491394668505692 0.33501995350762076 -0.9824029925909892 -0.6247408602347612 -0.3358072688526347 1.8073833397340526 -0.13757553496375113 0.06103806841572878 -0.6098690052629046 -1.0347832535044177 7.593636111456535e-05 0.05626595798640343 0.2186479902021995 0.8305552752320638 0.8850127967978754 -1.1166144405550538 2.2073332101307446 0.004166926949977883 0.44672680338471665 1.8202376664823023 0.24737138196242497 0.10139998225238396 0.5705790243782219 0.5133100000733357 -0.3992365113421619 -0.44458545911289776 2.5627472726969245 -0.4148479650858407 -0.7876589979292474 0.9528062195737192 0.39411551572837156 2.6059505843728306 0.06001337650864858 0.7732167207527217 1.2575911512212272 0.17991103406282158 -0.36348341342983087 0.08946434484890532 -1.5958754742297143 -0.6656901729204479 -0.4793013650486003 0.6312266484182116 0.11593708503771542 0.2471430346373165 -0.05929463038406292 1.052661873163873 -0.22331552562610701 -0.4568473594498788 0.5315843079092866 -1.4725827872762813 -1.8685886124476943
9 0.6773382699086842 0.7636045824019543 -0.8711206900153572 -0.0444786965589694 -1.5702597531585203 -1.1092763672042347 -1.4752648551387024 0.3600810295518557 1.65245566239227 0.2906677188859393 0.9734345924381063 -0.5922495359104387 0.6090165957488721 0.4388612879113277 -1.0626181069822755 0.7470697561301006 0.24337659532888617 0.12174695006003705 -1.3984068419111877 -1.318906437486144 -0.6397396462924857 0.8205524008936271 -0.3378646730982816 -1.9500578193036282 1.9349065291656098 -0.7905182054394915 0.5725210787652095 1.0095707003037 -2.5421623162983016 -0.46099950476213064 1.4013379443133704 -1.8561325958887858 0.15426696199437265 -2.6633948693111402 -1.6215668318242802 1.2414975329317752 0.7528339320758232 1.0076565337264571 1.2967365190487714 -1.3571173674250776 0.6014179080698793 0.9717296409558343 1.332106295312994 -2.715497772741263 1.7832151783140948 0.34629978291956165 -0.5039840081792762 -0.5737394139980327 -0.20919207186342423 0.2016814402452174 0.006233785981927966 2.304987603551409 0.13122849073246334 -1.5722068447045263 0.4171091981378286 1.5617651239787316 0.010427892762561996 0.44189650779675566 -0.007852516319827965 0.9112460192131114 1.5774814524283285 0.18748273530249138 -1.834631880317964 -0.1500071362898582 0.3949343893176242 0.4470830707820089 -0.8758158001686677 -2.046483816377161 -1.1291810049041977 -1.4472089518966027 2.0556859397698632 0.7608170279580834 0.16715416345111883 -0.9566629937896338 -1.069139565381372 -0.8197641580844444 0.6131478362938304 -2.7500961309689638 0.9410866679801668 -0.4350650778280088 -0.18285074714535698 0.9731737148150231 0.6016664834311735 0.3014383810315669 -0.3526413491605765 -1.2683264611975031 0.5765955705506486 0.8412858005465381 0.3047087214398446 0.5664551233885403 0.3383443609630957 -1.4945443777520908 -2.211993711118983 1.4372460127502176 0.8132886809086127 -0.21449410213874404 -1.5823753428186589 -0.7435652617783737 1.2232993332618016 1.7262888326878159
