,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99
0,-0.046496710311560774,-0.9365889469540838,0.8317283215159501,0.6766119206674516,1.0898208574944415,1.1821933218180598,0.05749806605080864,1.0875128011305566,0.9169773967053532,1.3666448917276415,-0.5868224707392987,0.6072822238187713,0.06693887580582794,-0.030612504626569392,2.334855832997696,-3.131526691072155,-0.7822378192169674,0.013811870977366454,-1.701110514832524,-1.0327213031703157,-0.8380942837940145,-0.6221936195144911,-0.3475851299296232,-2.6402594741075363,-0.9883049149622056,0.711597293927633,0.8726972525379019,1.1893880221060082,-1.3693656011140722,0.184989310773133,0.46679314322448934,-0.43584386435398653,-1.1048695682409821,0.15018363326754455,-1.0155945904379855,0.10597358432126595,-0.5194393319066054,0.8229782390629469,-2.685437978304812,-0.5147463933397158,-0.6693130724150249,1.3369359917275057,-1.4513962264450335,-0.070179208528385,-0.19230008342138366,-0.63984223390817,-0.5719191166898586,-0.7687314885529694,0.8991769501485619,-0.424588227649425,0.8820922616095641,-0.9405576527421468,-0.1820736642183054,0.664041821408583,0.09981199532534074,-0.17437074152801668,-1.635649280673202,-0.8795634325592323,-0.09090307486892978,1.0715105983890056,-0.9770497119660095,0.3330929053012751,-0.8804702000778267,1.063202034394397,0.09040221902064795,0.976400211911267,-0.4937902304401746,0.8366486988338321,-0.5882828583413843,0.6493123396082887,1.5975656728315482,-0.6101462180165454,-1.1901565393696087,0.35180642301251996,0.4903059260269095,-0.05597645230405826,0.48284945523003586,2.109201016726754,-0.5864878222750647,1.375870248756682,-0.39053535560759595,0.5903683025092572,-1.7293995214892175,-2.7032448289102473,-0.8174729754612972,0.8875271290702017,0.6956370236306458,2.5344850791330256,-0.127807951793561,1.609904762019335,-0.9069789789670487,0.5570504194140224,-0.052618604883498704,-0.7772917374560511,1.3329888012240632,0.586622862479183,0.7550153481379583,0.5683406933183655,0.5572081907984809,-0.301865904945142
1,1.3757675062168526,2.982642145102939,0.8283358117049064,0.33131447803733916,0.7805202494411948,0.07706345163828705,-0.18003374811199127,0.7200760772925555,-0.29383130538420804,1.1305007610381905,-0.25198504140628336,-0.21422535437970786,-1.01021406784033,-0.34195380958647625,-0.4670162353120006,-1.2315279172413862,1.107800549974117,-0.3195153428355031,1.201161313965171,0.09222391800480498,-0.865400369466189,-2.6487898652620183,-1.761102145402294,0.8736415607761079,-1.0608707734219578,-0.3382790649370664,-0.42478684909598374,-1.1006467187564377,-0.6581993846216116,-0.7118882919870714,0.8599117620470235,0.454284387031244,-0.41464419321268015,0.04555808028693117,0.5390350011178804,0.021843097136889107,0.027714388215920663,-0.20952374576371102,-0.07922083815531424,0.48132275580101075,-0.9191786672251713,-0.32359244565963746,0.7049092332259628,-0.22705257631593412,0.47243855476747715,0.8239307273081284,-0.3683182812774383,1.404080767275963,1.0312340877470885,1.4925196895436377,-1.8218174835590946,-0.25627526032569137,1.1812047458944546,-0.2666445582997612,-0.9364980124916363,-0.24313921473056538,-1.387050559775093,1.3415669868747335,-0.6110779618085699,-0.49401359368647896,-0.028066788423821685,1.263719494288628,-2.090643915604198,0.494230454072777,0.741835425554298,0.6269675917682327,-0.10634692182258222,2.139216122776342,-0.8320223824791273,-0.46156490843958126,-1.5185493113607553,-1.2426326719201355,-1.3347514106944223,-0.27883961458645723,-0.12002660652092374,0.6201659098133905,-0.6193131356986411,-1.554242717533327,-0.18212586378345944,-0.061157882221973055,-0.7499183378209845,-0.5568254825412896,-0.6828559341323719,0.8004719623988162,0.25727715990125055,0.2671873810401065,-1.6232677437780518,-1.5563651085925279,-0.31329040590068946,0.9554881614422746,1.7066834670269633,0.37008680197207067,-1.770032216388873,1.0217238603889174,-1.3952052260378682,1.3588899464346282,-0.24238948980139652,-1.181097998764956,-1.3958000160905284,-1.9788468120868357
2,0.5131763312352627,-0.23715314974540197,0.4035649391912716,0.340722178743998,-0.9693328472032614,1.1818834684243786,-1.8533518152311752,0.9545546566192017,0.10227473652621305,-0.9663927909688165,-0.22431622084742178,1.1212577133732862,1.7963858615624717,-0.21199862057040558,-0.9327995387499537,1.7883464280952188,-0.3933026220506762,0.608012244003434,0.1511171155965227,0.021178845277765722,0.7166924843153936,0.6117244095632798,-1.3220973814861932,0.7502590109532642,-0.31868483838372497,0.058699469430464744,-0.8417472319145785,-0.2593323481787064,0.9259986513536856,1.10268782474265,-0.7186267720176156,1.0413261558397968,0.4448219458215356,-0.3768320978062361,1.0174548869629723,-1.2955782247046967,0.2243881249204202,0.9532363369684483,0.6699567660819902,-0.7693452722012515,0.2787259006343947,-0.3111482704472599,0.5016421038527376,-1.4650627263670797,-1.0297825701601888,-0.6235686741220168,1.2726028219213064,-0.5205622163502581,0.329667453444572,-0.6588503586646093,-0.41260316607820835,-0.1286615755514464,1.1756211756456052,0.18132592218397658,0.8010825011150817,0.10818014463800675,1.0125050616012397,-0.35125595080040056,0.3204426932592945,0.7911836210237203,0.6596447459441545,1.8580549419059,0.4751453217869099,0.8476686489443775,1.5332059270239256,-0.1599996665686726,1.3346767344234194,2.1670729893977465,0.4704154602965199,-0.6895660949745182,-1.3805069177801328,1.5335630212018871,-1.2822470134612962,0.5877148519623374,-0.4004497819800422,1.6883470007891548,-2.073262517429087,-1.5003967795581685,-0.014294170629193758,-1.281375065179701,0.4133767587268921,0.29339515261968707,-1.5546357443847534,1.250568952460421,-0.9848531260775326,-0.4594120627444909,0.8971143662850437,1.2795076563549765,-0.6206139363727263,-0.9518599561844777,-0.28796931673880977,0.2435301179473362,-0.684111647915148,0.17985358406977345,-1.0247267192221834,0.9626075770964487,-0.24623360185547358,-1.1257354477888284,-1.1217376484988009,-0.7578470475911675
3,-0.11398372314723315,0.5708415644486565,-1.4474560290102827,0.47851459529587653,-1.0634169338756756,-0.9287856588152222,-0.903155795332105,-0.16333059548932524,-0.2311507657147254,0.13666153254469515,-1.137793249917834,1.1767870464092955,0.6426698311439564,1.0604867061315113,0.8918846387723466,0.49011453679429057,-0.5870560713267391,1.3827632591731935,0.9352749522074334,-0.02552267797322243,1.3179872238474666,-0.9388136920793292,-1.4247108829276947,-1.6380343280746472,0.24470424242049807,-1.2104974583456698,0.4796290777276561,0.7701043869217487,-1.0946276373889003,0.8316317579253759,0.4294254454149632,-0.4445857553918074,0.17196350290213303,1.7531956667214867,-0.6476746877299052,0.8551434176072837,0.27988577324761926,0.33596469250365746,-0.062324924890780765,1.632708523393522,-1.0181863224896635,-0.8778176759269674,-0.017938118860573123,1.4407865895737308,1.1444540381174655,-0.00872396232569329,-0.16452908218839704,2.304753964515662,-0.7144029391724936,1.7846138776758493,-1.0424420666188867,1.2708490187711479,-0.3956331102496317,-0.4755014838892272,-0.16508297302484132,0.3246037654337366,1.5197307128591864,-2.2514261186297904,0.7382647916463642,0.0076406211288355804,-0.32161335316177436,-0.5232697087363247,-0.1587758097273156,-1.4497059292351329,-0.5668001502624919,-0.7839433604684319,-0.7511063640113528,1.7858369996620735,0.16510539970934676,-0.6103476766743001,-0.7817982390138656,-0.5311763308549591,-0.7735252658284344,-0.17718185401318703,0.6770933709712951,1.514992006215761,-1.5769696935447817,1.0193101460178222,0.7691192284122224,-0.5518660835900084,0.5743294908253624,0.31580074278691306,0.07428314769606933,0.5777375304611141,-0.48465173702703773,-0.7586068081889281,0.9649581306836728,0.6602632733662169,0.858510997774604,0.6876679521770195,-0.2993768931082505,1.6247465362975935,0.04608756847566767,-0.5855426562196723,-2.0590560778388487,-0.8723375985789533,-0.491621493733673,-0.38359555336911594,1.5575976605649657,-0.9238387596960539
4,1.3383947645899157,1.0141109225323013,-0.2310398690332622,0.18868344793177194,1.030870128459278,0.23321998362395163,1.3183306365384955,-1.253097977666575,-2.0846805820008187,0.3608784527187316,1.8818124938805136,1.1864001778075193,-1.037348777206573,-0.008433890623212417,0.28913136600508227,-0.2703473709753887,0.6819967822790128,-1.2760866340945887,-0.272829713208129,-0.53552765366616,-0.014913938561276851,2.3732367497463738,0.48866012361053324,-0.8260865034637277,-1.0118571139723587,0.7475368493743146,-0.27832976775403606,-1.2179381868718544,-0.3632489213823042,-0.43841058150077516,-0.24878550405184185,0.8124710384669084,-0.29700500918123013,-0.5308379625899206,-1.4044881787393044,-0.9686265940224122,0.7629099185089693,1.1778887244959282,-0.5410798030618509,-0.23154951367989815,-0.7377262038838852,1.1892106687252346,0.38750468700417295,0.267300184140549,-1.3325142079767578,-0.45147914466848105,-0.4549967696365773,0.15891545573751012,0.24702620219218943,1.0134647220093795,-1.0767457423008358,-1.2689990163892375,-2.2816602053862685,0.12517975102759277,-0.6522248647346259,0.7488656987650572,-1.188579911777512,-0.6203418901052271,0.8729009983277919,-0.42513043770327796,-2.137731464689437,2.075733750676306,-3.315888018865903,0.5599344349253077,-0.3599546619094385,0.6580918066471401,-0.92500597340578,-1.0587375979312732,0.790729068452035,0.5995554666694917,0.007006780643751186,1.833356936940674,-0.5002473879103978,-0.4213109582133531,-0.10837523728433483,-2.0472866576004427,-1.1036147389392295,0.8996475259887522,-0.610471240200964,0.294819426608674,0.5400754535262302,-0.6538364014611604,0.039790897190118656,-0.3169111967421521,-0.2187312200353457,1.7723545880071314,-0.17100515314069745,-0.36535850538879383,-1.6445732762100265,-1.6905507465462606,-0.2843783643226877,-0.1458129681770261,-0.26468375104449443,0.3993230660640105,0.6299787113628754,0.41085741597271,-1.7906064450808872,-0.5116266267048913,0.5391620085720529,1.0262437106440625
5,0.21436735307907728,-0.1901310337565532,0.6193424089912045,0.3059058932624716,0.32491419557191265,-0.20425658748965048,2.962888182111864,1.1563001011506933,1.9282791159904444,-0.285459548084564,0.15389001898447408,-0.4777780216657641,-0.46539144354896816,0.184065616121096,-0.7479270634870437,-0.19989480986178615,-0.6250829895890999,1.0359205825712976,0.2185702142091683,0.9476375293779382,-0.31465680135001395,0.22261840695922094,1.7617826232595706,1.517843302717721,0.4458238867379309,-0.02813575019964051,-1.8693729434866502,1.3689169545242963,2.4467922094456482,-0.8539563065101688,-0.2433061824737583,-0.012024971063802795,0.23112672328418032,0.9989327939392584,-1.5331635164980815,0.677753914482602,-0.5890864053743771,-0.544698575493533,1.7430175309125,0.3118255469831555,0.11983350253802236,1.1814171656124544,-1.152236367010817,0.13777504496409884,0.04961873791774853,1.2418276828145578,0.12518814109539345,-0.16941833052679195,-0.2657682053469276,0.09128875854169882,0.4911501508599639,0.14416032269825144,1.8190461270770224,-1.2188194486207191,-1.1564997964261825,0.16242617160196546,-0.9356362402970616,2.418668615448512,0.16260212300899002,-0.1302684634050016,-0.15229714078747283,0.8258267603237428,0.13085753141204812,0.16180037145753093,1.4496176347208405,-1.7549991412187378,0.23883618304802498,0.7488567926887858,-0.2927547300655767,-1.4044153138055957,-0.1046290206132289,0.7421461427643228,-0.97704774722002,0.1326410447412357,-0.3268204879327961,-0.36765281715023274,-0.502966370507131,0.6879731162181332,-0.9374181959743054,0.3386545265092643,0.2038184851325154,1.1558690371154907,0.8824541194214582,-1.362356454271518,0.4426507700630839,-0.23066094768118284,0.027251536845252885,-0.5482023397181978,-1.244508597860958,1.8392663043348776,-0.20224796982430782,1.1279092624533655,-1.080527489648255,-0.803308793318334,-0.6627080255779685,0.1208030677161035,-0.1766739028668713,-0.5549754088333194,-1.1896281168575302,-0.051807881086885714
6,0.20031077420621402,-0.2738251835414234,0.681796063910916,0.29671059714525555,-0.03300738087658371,-1.2407319934111152,0.7428196061943328,-1.6367754584660423,0.08559618301351703,0.2370614354083182,0.38873162325419597,0.9614740867170434,-1.0115423035928464,-0.12861549061823133,-0.03087846143910037,-0.5792527214067144,0.4673402703848405,0.6438253569327231,0.9372706612492159,-0.4297745746546924,1.3167113064227616,1.058553459050285,1.0229853787862937,0.5479769980108311,-1.153165827092535,0.4210807968506451,-0.022302660234864654,-0.791863553855329,1.9837096784803137,0.21218840544400347,-2.0179162985898946,-1.0999185769157092,-0.08604759657776186,0.7774045403811827,-1.8650542711681042,0.03114185278801348,-1.405628339150956,-0.01926521242825535,2.154065496407879,0.1826649397866832,-0.18557094124037016,0.36688672181893595,0.11341725903679961,0.8992414006134714,1.444492352626716,-0.9224509458147921,0.7685852588005795,-0.11504293590077272,-0.3682975357122545,-0.3905818309541661,-0.5975009101044398,-0.3728285389928301,-0.15776896982821625,-0.6518973393270544,-0.06499710525744047,-0.3449652527531756,0.129330049098149,0.22489952402474997,0.2387521520857054,0.3970452990284611,-0.411106387351116,0.7186707399644353,0.07236247060971883,-1.0954544870840754,-2.044913200896544,1.314119158603084,-0.5552558514670246,0.003926948564092474,0.6903501325499098,0.6546133276210959,-0.45687523411967973,0.42909263889253885,0.03682133823340512,0.6345521444541877,-0.0989984400695877,-0.04491621772558049,1.7816231184201052,0.13960913957985438,-0.5436747619298388,-0.2747843321091838,0.5975730037809116,0.994845383894453,-0.2821093832375797,0.21334921998044476,0.7084010126893933,0.17447909981479734,0.3803961565288047,0.40568036019190573,0.525904231771841,0.9828905083091706,-0.4474883147677117,0.015363935486989765,-0.9337659292298518,0.1972143321854256,0.4665666836940659,-1.0613777037759307,0.6572766765473599,0.1275256321876919,1.8984942174955837,-1.8695022601797935
7,-1.283787864098731,0.1461815006781768,-1.155850124929756,0.025998716287616803,0.3670099319581966,-0.5575113360981941,-0.28567401984730784,0.9771454667941826,0.05712855292614895,-0.8119443144375796,-0.12063506819302564,0.2895272616867739,-1.2167480017124455,0.7778827743109735,-0.8429237234475745,0.8054077965337935,-0.30724942047009524,1.325092620629684,0.6418789745983062,-2.2058734412075407,0.8066303837028963,0.4376947595448563,-0.7630737864329742,-1.5091582042203906,-1.4637392668329536,0.7524553386912362,-0.3263580432947679,-0.047714264438309416,1.7178352842511797,-2.468032291219232,-0.7749253840438878,-0.4733757836154946,-0.6434693107769726,0.2492940267927267,-0.36691790416819803,-1.4734630518442726,1.1216226284648878,-0.20190748513838336,-1.0263267705683274,0.5797106664516887,1.0981286322515227,1.166261204237506,1.1752016649911274,0.2476969410362355,0.21993468926412701,-0.6090011385792093,-0.13369580034820489,-0.8653177549692457,-0.5377083425949813,0.7614628843482296,0.37358608795193166,-0.7392773164109834,-1.1701938108231318,0.062238011609013336,0.5894962279637262,-0.19266924069835287,0.14987170293408905,-1.5623512565087396,-0.07181231201192345,0.1814704847870372,0.7051097082643254,0.7208272966264618,0.19995042787794315,-0.25266593348017746,0.4992670201203382,-0.6910172377944481,-0.23469428492886132,-2.0771333190955685,-0.32047672487778334,-0.4750360847503213,-0.2384916887071117,-1.0275981797833085,0.6061962322821858,-0.10359527752639587,-0.2670077028942885,0.18623879147342823,-1.1120178111673689,-1.1864082690846094,1.2303351007109247,0.20422889594697421,-0.7692453461784055,0.9515092597384311,-0.6888462175327724,-1.5293458359037857,2.049783617688928,0.8358998551429678,-0.5465162268054669,-0.010490603629759858,0.297637980513507,0.8851595501196081,-0.8376217527142861,0.5211110306428579,-0.059406983275393725,-0.8095013495471665,-1.3504269492852568,-0.08372061932724151,1.4980657023668467,-0.6929249328438075,1.8773117025384176,0.2753429814063662
8,0.36527496207900356,0.41429384763317806,-2.3836207609869224,0.20719254401208118,-1.1316988620404713,0.06630141441691448,-1.102345969685995,-0.30384218434434335,-0.39453261817554913,0.021457628413741405,-0.22340225122518353,-1.728668029182636,-1.48598175716309,0.0989034314901864,-1.8896442976726693,-0.04742591621973504,-0.9145974336774023,-1.6638463751189885,0.15860765957134887,0.6404486454246945,0.43041535972656714,1.9330793287764563,0.19554240594827413,-1.3550636220825523,-0.5017441349694473,-2.0366048109013226,-0.42545509464398973,-0.35939283699640406,-1.3589506491975747,-0.3602571931352587,0.8453890782437236,0.8872962300919939,-0.0884342161588672,-0.7455788653199772,0.39919050829348324,-0.8402536581101069,2.1259324222568523,2.318129708085134,-0.3694603433043027,-0.06372231558118861,0.2622551484385205,-0.6424007915740583,0.21453671084498752,1.449919874321767,0.9355032574280145,0.6496994844445885,0.8438627076781249,1.2674656769509467,-0.6081362256200669,-0.6260603843071705,0.9077148282446076,-0.9138542247504882,-0.9347603736882956,-0.4518797576420549,0.1795682451785704,-0.37467215515813934,0.5274644092573537,-0.22429166386072016,-2.353167247758955,-0.3883562602590763,-1.032698727568471,0.21481130672586354,-2.036184646480432,0.7362971193172665,-0.8821653837740211,1.0723625001555377,-0.9622690794298383,0.29904612064089253,-0.16536204295655738,0.31614629913806586,0.4858241645921925,0.06301126375865176,0.23642117111752503,-0.45899655212028534,1.7668373743765022,2.003026359550439,-1.0633368873917002,0.8577811768015117,-0.8851477565041133,-1.6665370386857394,0.6970072555707499,-0.09852035061011696,-0.08021993945631674,0.07539425289713736,2.8350681287279644,-0.9592798969036084,1.9246552138543602,-0.8900453340692448,-0.5067859897329925,1.4740569006533895,-0.43215861309496595,-1.0129330369376028,0.10929629141117209,-0.6189362576517152,0.6560374540747983,-1.0651170720792285,-0.4920296019935663,0.7779442068840576,1.9702593287369405,-2.081628429126764
9,2.849584145570229,-1.5370451811158774,-0.29839754235142457,-2.2603676048429318,-1.192915135406289,-2.208665105034932,0.1469309528777569,1.0074487924477655,0.5334248587278703,0.9833673280771948,0.8174483880026187,0.6133886541790283,-0.0537126534423537,-0.5465433694519033,0.9658487169774086,0.5795103147869659,-0.6739367197356679,0.6324426599244516,-0.12888373699167366,0.960369196245242,-0.03922549992354627,-1.88816103237152,1.151514566412843,-1.6894371381950417,-0.8808155675797804,1.2859880568983013,-0.96093703166707,-0.15836518389912954,-0.1572927827704425,-0.7429078838535582,-1.0255498337819449,-0.18268753791293313,-0.05050256294389432,1.3944051201496648,0.22590752046357596,0.29687986692973334,1.6577296028120005,-0.9477738878347476,0.2632063792021692,0.5403496328339749,0.6170879416341697,-2.063521734324547,-0.21533543304958117,-0.8014095149058725,1.467777983826407,1.1718230812085335,0.08309945755078883,1.2109946403961842,0.11698070421957113,0.011162772699421694,-0.5289364791098621,-0.16764242836857338,1.6886473251917713,-1.1740123758157324,-0.03553721832168193,-0.7203799381219017,0.34135492626928404,-1.0423383384296248,-0.4697279772445287,0.5072310791198876,-0.280981498598181,0.738482295429793,0.3664008491550354,-1.9316426103883126,0.33879909121438767,0.9162349572571253,-0.5656517278904568,-0.1669596952360287,-0.6013390413738464,0.8998868354892433,-1.2951830796058306,-0.29343521232844955,-0.21642610272605756,-1.4873425619148681,0.6051106005437604,-1.2102593821836067,0.15338466071227563,0.3867426360568188,0.5433682118275387,0.8573269873778538,0.9684295328501816,2.0652419937700093,-1.0572973719155276,0.8275714936753001,1.6268472163217689,-1.2492612044283347,-1.3652244232809914,-1.0407316830812037,-0.517485839823399,2.4534745953742694,-1.4802442747926017,0.4555142820651198,-0.6669753346896886,-1.6238960583474809,-1.0018308648372398,0.9508910488643855,-0.5499010297416405,-0.6640768363536113,-1.1884738627610256,0.113311101347691
